,CSA Title,date,cases,deaths,population,cases per thousand
1433,"Columbia-Orangeburg-Newberry, SC",2020-03-25,155.0,2.0,963048.0,0.16094732557463387
1434,"Columbia-Orangeburg-Newberry, SC",2020-03-26,162.0,2.0,963048.0,0.16821591447155282
1435,"Columbia-Orangeburg-Newberry, SC",2020-03-27,179.0,4.0,963048.0,0.1858682017926417
1436,"Columbia-Orangeburg-Newberry, SC",2020-03-28,210.0,5.0,963048.0,0.21805766690756848
1437,"Columbia-Orangeburg-Newberry, SC",2020-03-29,241.0,5.0,963048.0,0.25024713202249527
1438,"Columbia-Orangeburg-Newberry, SC",2020-03-30,306.0,5.0,963048.0,0.31774117177959976
1439,"Columbia-Orangeburg-Newberry, SC",2020-03-31,341.0,6.0,963048.0,0.3540841162641945
1440,"Columbia-Orangeburg-Newberry, SC",2020-04-01,390.0,7.0,963048.0,0.4049642385426272
1441,"Columbia-Orangeburg-Newberry, SC",2020-04-02,440.0,7.0,963048.0,0.4568827306634768
1442,"Columbia-Orangeburg-Newberry, SC",2020-04-03,481.0,9.0,963048.0,0.4994558942025735
1443,"Columbia-Orangeburg-Newberry, SC",2020-04-04,532.0,12.0,963048.0,0.5524127561658401
1444,"Columbia-Orangeburg-Newberry, SC",2020-04-05,620.0,12.0,963048.0,0.6437893022985355
1445,"Columbia-Orangeburg-Newberry, SC",2020-04-06,647.0,13.0,963048.0,0.6718252880437943
1446,"Columbia-Orangeburg-Newberry, SC",2020-04-07,693.0,15.0,963048.0,0.719590300794976
1447,"Columbia-Orangeburg-Newberry, SC",2020-04-08,731.0,20.0,963048.0,0.7590483548068216
1448,"Columbia-Orangeburg-Newberry, SC",2020-04-09,824.0,21.0,963048.0,0.855616750151602
1449,"Columbia-Orangeburg-Newberry, SC",2020-04-10,893.0,21.0,963048.0,0.9272642692783745
1450,"Columbia-Orangeburg-Newberry, SC",2020-04-11,942.0,22.0,963048.0,0.9781443915568072
1451,"Columbia-Orangeburg-Newberry, SC",2020-04-12,968.0,22.0,963048.0,1.0051420074596489
1452,"Columbia-Orangeburg-Newberry, SC",2020-04-13,997.0,23.0,963048.0,1.0352547328897417
1453,"Columbia-Orangeburg-Newberry, SC",2020-04-14,1020.0,26.0,963048.0,1.0591372392653324
1454,"Columbia-Orangeburg-Newberry, SC",2020-04-15,1044.0,29.0,963048.0,1.0840581154833404
1455,"Columbia-Orangeburg-Newberry, SC",2020-04-16,1136.0,31.0,963048.0,1.1795881409857036
1456,"Columbia-Orangeburg-Newberry, SC",2020-04-17,1160.0,33.0,963048.0,1.2045090172037116
1457,"Columbia-Orangeburg-Newberry, SC",2020-04-18,1197.0,33.0,963048.0,1.2429287013731403
1458,"Columbia-Orangeburg-Newberry, SC",2020-04-19,1229.0,33.0,963048.0,1.276156536330484
1459,"Columbia-Orangeburg-Newberry, SC",2020-04-20,1239.0,34.0,963048.0,1.286540234754654
1460,"Columbia-Orangeburg-Newberry, SC",2020-04-21,1290.0,34.0,963048.0,1.3394970967179205
1461,"Columbia-Orangeburg-Newberry, SC",2020-04-22,1338.0,35.0,963048.0,1.3893388491539362
1462,"Columbia-Orangeburg-Newberry, SC",2020-04-23,1363.0,41.0,963048.0,1.415298095214361
1463,"Columbia-Orangeburg-Newberry, SC",2020-04-24,1411.0,43.0,963048.0,1.4651398476503767
1464,"Columbia-Orangeburg-Newberry, SC",2020-04-25,1460.0,45.0,963048.0,1.5160199699288093
1465,"Columbia-Orangeburg-Newberry, SC",2020-04-26,1542.0,46.0,963048.0,1.6011662970070029
1466,"Columbus-Auburn-Opelika, GA-AL",2020-03-15,1.0,0.0,485590.0,0.0020593504808583372
1467,"Columbus-Auburn-Opelika, GA-AL",2020-03-16,1.0,0.0,485590.0,0.0020593504808583372
1468,"Columbus-Auburn-Opelika, GA-AL",2020-03-17,3.0,0.0,485590.0,0.006178051442575012
1469,"Columbus-Auburn-Opelika, GA-AL",2020-03-18,7.0,0.0,485590.0,0.01441545336600836
1470,"Columbus-Auburn-Opelika, GA-AL",2020-03-19,10.0,0.0,485590.0,0.020593504808583372
1471,"Columbus-Auburn-Opelika, GA-AL",2020-03-20,12.0,0.0,485590.0,0.024712205770300047
1472,"Columbus-Auburn-Opelika, GA-AL",2020-03-21,14.0,0.0,485590.0,0.02883090673201672
1473,"Columbus-Auburn-Opelika, GA-AL",2020-03-22,18.0,0.0,485590.0,0.03706830865545007
1474,"Columbus-Auburn-Opelika, GA-AL",2020-03-23,22.0,0.0,485590.0,0.04530571057888342
1475,"Columbus-Auburn-Opelika, GA-AL",2020-03-24,31.0,0.0,485590.0,0.06383986490660847
1476,"Columbus-Auburn-Opelika, GA-AL",2020-03-25,46.0,0.0,485590.0,0.09473012211948352
1477,"Columbus-Auburn-Opelika, GA-AL",2020-03-26,55.0,0.0,485590.0,0.11326427644720856
1478,"Columbus-Auburn-Opelika, GA-AL",2020-03-27,64.0,0.0,485590.0,0.13179843077493358
1479,"Columbus-Auburn-Opelika, GA-AL",2020-03-28,68.0,0.0,485590.0,0.14003583269836695
1480,"Columbus-Auburn-Opelika, GA-AL",2020-03-29,71.0,0.0,485590.0,0.14621388414094194
1481,"Columbus-Auburn-Opelika, GA-AL",2020-03-30,95.0,2.0,485590.0,0.19563829568154203
1482,"Columbus-Auburn-Opelika, GA-AL",2020-03-31,101.0,2.0,485590.0,0.20799439856669208
1483,"Columbus-Auburn-Opelika, GA-AL",2020-04-01,114.0,2.0,485590.0,0.23476595481785045
1484,"Columbus-Auburn-Opelika, GA-AL",2020-04-02,128.0,3.0,485590.0,0.26359686154986717
1485,"Columbus-Auburn-Opelika, GA-AL",2020-04-03,147.0,3.0,485590.0,0.30272452068617556
1486,"Columbus-Auburn-Opelika, GA-AL",2020-04-04,159.0,3.0,485590.0,0.3274367264564756
1487,"Columbus-Auburn-Opelika, GA-AL",2020-04-05,173.0,3.0,485590.0,0.35626763318849236
1488,"Columbus-Auburn-Opelika, GA-AL",2020-04-06,197.0,4.0,485590.0,0.4056920447290924
1489,"Columbus-Auburn-Opelika, GA-AL",2020-04-07,229.0,7.0,485590.0,0.4715912601165593
1490,"Columbus-Auburn-Opelika, GA-AL",2020-04-08,333.0,8.0,485590.0,0.6857637101258264
1491,"Columbus-Auburn-Opelika, GA-AL",2020-04-09,382.0,11.0,485590.0,0.7866718836878849
1492,"Columbus-Auburn-Opelika, GA-AL",2020-04-10,424.0,11.0,485590.0,0.873164603883935
1493,"Columbus-Auburn-Opelika, GA-AL",2020-04-11,434.0,14.0,485590.0,0.8937581086925184
1494,"Columbus-Auburn-Opelika, GA-AL",2020-04-12,465.0,14.0,485590.0,0.9575979735991268
1495,"Columbus-Auburn-Opelika, GA-AL",2020-04-13,503.0,15.0,485590.0,1.0358532918717436
1496,"Columbus-Auburn-Opelika, GA-AL",2020-04-14,533.0,17.0,485590.0,1.0976338062974937
1497,"Columbus-Auburn-Opelika, GA-AL",2020-04-15,569.0,18.0,485590.0,1.171770423608394
1498,"Columbus-Auburn-Opelika, GA-AL",2020-04-16,616.0,18.0,485590.0,1.2685598962087357
1499,"Columbus-Auburn-Opelika, GA-AL",2020-04-17,644.0,21.0,485590.0,1.326221709672769
1500,"Columbus-Auburn-Opelika, GA-AL",2020-04-18,668.0,22.0,485590.0,1.3756461212133693
1501,"Columbus-Auburn-Opelika, GA-AL",2020-04-19,682.0,22.0,485590.0,1.404477027945386
1502,"Columbus-Auburn-Opelika, GA-AL",2020-04-20,705.0,23.0,485590.0,1.4518420890051278
1503,"Columbus-Auburn-Opelika, GA-AL",2020-04-21,719.0,27.0,485590.0,1.4806729957371445
1504,"Columbus-Auburn-Opelika, GA-AL",2020-04-22,756.0,29.0,485590.0,1.556868963528903
1505,"Columbus-Auburn-Opelika, GA-AL",2020-04-23,785.0,28.0,485590.0,1.6165901274737948
1506,"Columbus-Auburn-Opelika, GA-AL",2020-04-24,799.0,30.0,485590.0,1.6454210342058115
1507,"Columbus-Auburn-Opelika, GA-AL",2020-04-25,820.0,31.0,485590.0,1.6886673943038366
1508,"Columbus-Auburn-Opelika, GA-AL",2020-04-26,833.0,32.0,485590.0,1.715438950554995
1509,"Columbus-Marion-Zanesville, OH",2020-03-14,1.0,0.0,2525639.0,0.0003959394038498772
1510,"Columbus-Marion-Zanesville, OH",2020-03-15,3.0,0.0,2525639.0,0.0011878182115496315
1511,"Columbus-Marion-Zanesville, OH",2020-03-16,3.0,0.0,2525639.0,0.0011878182115496315
1512,"Columbus-Marion-Zanesville, OH",2020-03-17,4.0,0.0,2525639.0,0.0015837576153995088
1513,"Columbus-Marion-Zanesville, OH",2020-03-18,8.0,0.0,2525639.0,0.0031675152307990176
1514,"Columbus-Marion-Zanesville, OH",2020-03-19,12.0,0.0,2525639.0,0.004751272846198526
1515,"Columbus-Marion-Zanesville, OH",2020-03-20,18.0,0.0,2525639.0,0.00712690926929779
1516,"Columbus-Marion-Zanesville, OH",2020-03-21,28.0,0.0,2525639.0,0.011086303307796561
1517,"Columbus-Marion-Zanesville, OH",2020-03-22,43.0,0.0,2525639.0,0.01702539436554472
1518,"Columbus-Marion-Zanesville, OH",2020-03-23,61.0,2.0,2525639.0,0.02415230363484251
1519,"Columbus-Marion-Zanesville, OH",2020-03-24,100.0,2.0,2525639.0,0.039593940384987716
1520,"Columbus-Marion-Zanesville, OH",2020-03-25,125.0,2.0,2525639.0,0.04949242548123465
1521,"Columbus-Marion-Zanesville, OH",2020-03-26,153.0,2.0,2525639.0,0.060578728789031214
1522,"Columbus-Marion-Zanesville, OH",2020-03-27,213.0,2.0,2525639.0,0.08433509302002384
1523,"Columbus-Marion-Zanesville, OH",2020-03-28,300.0,2.0,2525639.0,0.11878182115496316
1524,"Columbus-Marion-Zanesville, OH",2020-03-29,335.0,2.0,2525639.0,0.13263970028970887
1525,"Columbus-Marion-Zanesville, OH",2020-03-30,384.0,3.0,2525639.0,0.15204073107835284
1526,"Columbus-Marion-Zanesville, OH",2020-03-31,448.0,4.0,2525639.0,0.17738085292474498
1527,"Columbus-Marion-Zanesville, OH",2020-04-01,534.0,7.0,2525639.0,0.21143164165583442
1528,"Columbus-Marion-Zanesville, OH",2020-04-02,605.0,9.0,2525639.0,0.2395433393291757
1529,"Columbus-Marion-Zanesville, OH",2020-04-03,699.0,10.0,2525639.0,0.2767616432910642
1530,"Columbus-Marion-Zanesville, OH",2020-04-04,792.0,11.0,2525639.0,0.3135840078491028
1531,"Columbus-Marion-Zanesville, OH",2020-04-05,872.0,14.0,2525639.0,0.34525916015709296
1532,"Columbus-Marion-Zanesville, OH",2020-04-06,944.0,15.0,2525639.0,0.3737667972342841
1533,"Columbus-Marion-Zanesville, OH",2020-04-07,1025.0,19.0,2525639.0,0.4058378889461241
1534,"Columbus-Marion-Zanesville, OH",2020-04-08,1110.0,19.0,2525639.0,0.4394927382733637
1535,"Columbus-Marion-Zanesville, OH",2020-04-09,1193.0,22.0,2525639.0,0.4723557087929035
1536,"Columbus-Marion-Zanesville, OH",2020-04-10,1270.0,22.0,2525639.0,0.5028430428893441
1537,"Columbus-Marion-Zanesville, OH",2020-04-11,1341.0,23.0,2525639.0,0.5309547405626853
1538,"Columbus-Marion-Zanesville, OH",2020-04-12,1420.0,23.0,2525639.0,0.5622339534668257
1539,"Columbus-Marion-Zanesville, OH",2020-04-13,1567.0,25.0,2525639.0,0.6204370458327576
1540,"Columbus-Marion-Zanesville, OH",2020-04-14,1657.0,28.0,2525639.0,0.6560715921792466
1541,"Columbus-Marion-Zanesville, OH",2020-04-15,1854.0,30.0,2525639.0,0.7340716547376723
1542,"Columbus-Marion-Zanesville, OH",2020-04-16,2127.0,37.0,2525639.0,0.8421631119886888
1543,"Columbus-Marion-Zanesville, OH",2020-04-17,2457.0,40.0,2525639.0,0.9728231152591483
1544,"Columbus-Marion-Zanesville, OH",2020-04-18,3160.0,45.0,2525639.0,1.2511685161656119
1545,"Columbus-Marion-Zanesville, OH",2020-04-19,4313.0,47.0,2525639.0,1.7076866488045204
1546,"Columbus-Marion-Zanesville, OH",2020-04-20,5318.0,54.0,2525639.0,2.105605749673647
1547,"Columbus-Marion-Zanesville, OH",2020-04-21,5829.0,56.0,2525639.0,2.3079307850409343
1548,"Columbus-Marion-Zanesville, OH",2020-04-22,5911.0,65.0,2525639.0,2.3403978161566243
1549,"Columbus-Marion-Zanesville, OH",2020-04-23,6032.0,69.0,2525639.0,2.3883064840224595
1550,"Columbus-Marion-Zanesville, OH",2020-04-24,6160.0,72.0,2525639.0,2.438986727715244
1551,"Columbus-Marion-Zanesville, OH",2020-04-25,6254.0,74.0,2525639.0,2.476205031677132
1552,"Columbus-Marion-Zanesville, OH",2020-04-26,6379.0,77.0,2525639.0,2.525697457158367
1553,"Columbus-West Point, MS",2020-03-21,5.0,0.0,77911.0,0.06417579032485785
1554,"Columbus-West Point, MS",2020-03-22,5.0,0.0,77911.0,0.06417579032485785
1555,"Columbus-West Point, MS",2020-03-23,7.0,0.0,77911.0,0.089846106454801
1556,"Columbus-West Point, MS",2020-03-24,7.0,0.0,77911.0,0.089846106454801
1557,"Columbus-West Point, MS",2020-03-25,7.0,0.0,77911.0,0.089846106454801
1558,"Columbus-West Point, MS",2020-03-26,9.0,0.0,77911.0,0.11551642258474414
1559,"Columbus-West Point, MS",2020-03-27,11.0,0.0,77911.0,0.1411867387146873
1560,"Columbus-West Point, MS",2020-03-28,12.0,0.0,77911.0,0.15402189677965883
1561,"Columbus-West Point, MS",2020-03-29,12.0,0.0,77911.0,0.15402189677965883
1562,"Columbus-West Point, MS",2020-03-30,14.0,0.0,77911.0,0.179692212909602
1563,"Columbus-West Point, MS",2020-03-31,15.0,0.0,77911.0,0.19252737097457356
1564,"Columbus-West Point, MS",2020-04-01,16.0,0.0,77911.0,0.2053625290395451
1565,"Columbus-West Point, MS",2020-04-02,17.0,0.0,77911.0,0.2181976871045167
1566,"Columbus-West Point, MS",2020-04-03,19.0,0.0,77911.0,0.2438680032344598
1567,"Columbus-West Point, MS",2020-04-04,20.0,0.0,77911.0,0.2567031612994314
1568,"Columbus-West Point, MS",2020-04-05,22.0,0.0,77911.0,0.2823734774293746
1569,"Columbus-West Point, MS",2020-04-06,24.0,0.0,77911.0,0.30804379355931766
1570,"Columbus-West Point, MS",2020-04-07,26.0,0.0,77911.0,0.3337141096892608
1571,"Columbus-West Point, MS",2020-04-08,28.0,0.0,77911.0,0.359384425819204
1572,"Columbus-West Point, MS",2020-04-09,32.0,0.0,77911.0,0.4107250580790902
1573,"Columbus-West Point, MS",2020-04-10,36.0,0.0,77911.0,0.46206569033897654
1574,"Columbus-West Point, MS",2020-04-11,39.0,0.0,77911.0,0.5005711645338913
1575,"Columbus-West Point, MS",2020-04-12,42.0,0.0,77911.0,0.539076638728806
1576,"Columbus-West Point, MS",2020-04-13,45.0,0.0,77911.0,0.5775821129237207
1577,"Columbus-West Point, MS",2020-04-14,45.0,0.0,77911.0,0.5775821129237207
1578,"Columbus-West Point, MS",2020-04-15,48.0,0.0,77911.0,0.6160875871186353
1579,"Columbus-West Point, MS",2020-04-16,51.0,0.0,77911.0,0.6545930613135501
1580,"Columbus-West Point, MS",2020-04-17,52.0,2.0,77911.0,0.6674282193785216
1581,"Columbus-West Point, MS",2020-04-18,56.0,2.0,77911.0,0.718768851638408
1582,"Columbus-West Point, MS",2020-04-19,57.0,2.0,77911.0,0.7316040097033796
1583,"Columbus-West Point, MS",2020-04-20,60.0,2.0,77911.0,0.7701094838982943
1584,"Columbus-West Point, MS",2020-04-21,62.0,2.0,77911.0,0.7957798000282373
1585,"Columbus-West Point, MS",2020-04-22,63.0,3.0,77911.0,0.8086149580932089
1586,"Columbus-West Point, MS",2020-04-23,64.0,3.0,77911.0,0.8214501161581804
1587,"Columbus-West Point, MS",2020-04-24,67.0,4.0,77911.0,0.8599555903530952
1588,"Columbus-West Point, MS",2020-04-25,73.0,4.0,77911.0,0.9369665387429247
1589,"Columbus-West Point, MS",2020-04-26,72.0,4.0,77911.0,0.9241313806779531
1590,"Corpus Christi-Kingsville-Alice, TX",2020-03-24,1.0,0.0,535257.0,0.001868261414610178
1591,"Corpus Christi-Kingsville-Alice, TX",2020-03-25,11.0,0.0,535257.0,0.020550875560711956
1592,"Corpus Christi-Kingsville-Alice, TX",2020-03-26,15.0,0.0,535257.0,0.028023921219152672
1593,"Corpus Christi-Kingsville-Alice, TX",2020-03-27,19.0,0.0,535257.0,0.03549696687759338
1594,"Corpus Christi-Kingsville-Alice, TX",2020-03-28,21.0,0.0,535257.0,0.039233489706813736
1595,"Corpus Christi-Kingsville-Alice, TX",2020-03-29,23.0,0.0,535257.0,0.042970012536034094
1596,"Corpus Christi-Kingsville-Alice, TX",2020-03-30,27.0,0.0,535257.0,0.0504430581944748
1597,"Corpus Christi-Kingsville-Alice, TX",2020-03-31,35.0,0.0,535257.0,0.06538914951135623
1598,"Corpus Christi-Kingsville-Alice, TX",2020-04-01,39.0,0.0,535257.0,0.07286219516979694
1599,"Corpus Christi-Kingsville-Alice, TX",2020-04-02,45.0,0.0,535257.0,0.084071763657458
1600,"Corpus Christi-Kingsville-Alice, TX",2020-04-03,46.0,0.0,535257.0,0.08594002507206819
1601,"Corpus Christi-Kingsville-Alice, TX",2020-04-04,55.0,0.0,535257.0,0.10275437780355978
1602,"Corpus Christi-Kingsville-Alice, TX",2020-04-05,60.0,0.0,535257.0,0.11209568487661069
1603,"Corpus Christi-Kingsville-Alice, TX",2020-04-06,71.0,0.0,535257.0,0.13264656043732262
1604,"Corpus Christi-Kingsville-Alice, TX",2020-04-07,71.0,0.0,535257.0,0.13264656043732262
1605,"Corpus Christi-Kingsville-Alice, TX",2020-04-08,81.0,0.0,535257.0,0.15132917458342443
1606,"Corpus Christi-Kingsville-Alice, TX",2020-04-09,82.0,0.0,535257.0,0.1531974359980346
1607,"Corpus Christi-Kingsville-Alice, TX",2020-04-10,85.0,0.0,535257.0,0.15880222024186513
1608,"Corpus Christi-Kingsville-Alice, TX",2020-04-11,85.0,0.0,535257.0,0.15880222024186513
1609,"Corpus Christi-Kingsville-Alice, TX",2020-04-12,89.0,0.0,535257.0,0.16627526590030584
1610,"Corpus Christi-Kingsville-Alice, TX",2020-04-13,92.0,1.0,535257.0,0.17188005014413638
1611,"Corpus Christi-Kingsville-Alice, TX",2020-04-14,99.0,1.0,535257.0,0.18495788004640762
1612,"Corpus Christi-Kingsville-Alice, TX",2020-04-15,99.0,1.0,535257.0,0.18495788004640762
1613,"Corpus Christi-Kingsville-Alice, TX",2020-04-16,99.0,1.0,535257.0,0.18495788004640762
1614,"Corpus Christi-Kingsville-Alice, TX",2020-04-17,107.0,1.0,535257.0,0.19990397136328905
1615,"Corpus Christi-Kingsville-Alice, TX",2020-04-18,108.0,1.0,535257.0,0.2017722327778992
1616,"Corpus Christi-Kingsville-Alice, TX",2020-04-19,109.0,1.0,535257.0,0.2036404941925094
1617,"Corpus Christi-Kingsville-Alice, TX",2020-04-20,109.0,2.0,535257.0,0.2036404941925094
1618,"Corpus Christi-Kingsville-Alice, TX",2020-04-21,109.0,2.0,535257.0,0.2036404941925094
1619,"Corpus Christi-Kingsville-Alice, TX",2020-04-22,111.0,2.0,535257.0,0.20737701702172975
1620,"Corpus Christi-Kingsville-Alice, TX",2020-04-23,114.0,2.0,535257.0,0.21298180126556027
1621,"Corpus Christi-Kingsville-Alice, TX",2020-04-24,115.0,2.0,535257.0,0.21485006268017046
1622,"Corpus Christi-Kingsville-Alice, TX",2020-04-25,121.0,3.0,535257.0,0.22605963116783154
1623,"Corpus Christi-Kingsville-Alice, TX",2020-04-26,121.0,4.0,535257.0,0.22605963116783154
1624,"Dallas-Fort Worth, TX-OK",2020-03-09,1.0,0.0,8057796.0,0.00012410341487920518
1625,"Dallas-Fort Worth, TX-OK",2020-03-10,6.0,0.0,8057796.0,0.0007446204892752311
1626,"Dallas-Fort Worth, TX-OK",2020-03-11,7.0,0.0,8057796.0,0.0008687239041544363
1627,"Dallas-Fort Worth, TX-OK",2020-03-12,13.0,0.0,8057796.0,0.0016133443934296674
1628,"Dallas-Fort Worth, TX-OK",2020-03-13,16.0,0.0,8057796.0,0.001985654638067283
1629,"Dallas-Fort Worth, TX-OK",2020-03-14,22.0,0.0,8057796.0,0.002730275127342514
1630,"Dallas-Fort Worth, TX-OK",2020-03-15,27.0,0.0,8057796.0,0.00335079220173854
1631,"Dallas-Fort Worth, TX-OK",2020-03-16,28.0,0.0,8057796.0,0.003474895616617745
1632,"Dallas-Fort Worth, TX-OK",2020-03-17,40.0,0.0,8057796.0,0.004964136595168207
1633,"Dallas-Fort Worth, TX-OK",2020-03-18,60.0,1.0,8057796.0,0.007446204892752311
1634,"Dallas-Fort Worth, TX-OK",2020-03-19,106.0,2.0,8057796.0,0.01315496197719575
1635,"Dallas-Fort Worth, TX-OK",2020-03-20,150.0,3.0,8057796.0,0.018615512231880776
1636,"Dallas-Fort Worth, TX-OK",2020-03-21,203.0,3.0,8057796.0,0.025192993220478653
1637,"Dallas-Fort Worth, TX-OK",2020-03-22,255.0,4.0,8057796.0,0.031646370794197326
1638,"Dallas-Fort Worth, TX-OK",2020-03-23,305.0,4.0,8057796.0,0.037851541538157576
1639,"Dallas-Fort Worth, TX-OK",2020-03-24,327.0,7.0,8057796.0,0.04058181666550009
1640,"Dallas-Fort Worth, TX-OK",2020-03-25,393.0,8.0,8057796.0,0.04877264204752764
1641,"Dallas-Fort Worth, TX-OK",2020-03-26,585.0,10.0,8057796.0,0.07260049770433503
1642,"Dallas-Fort Worth, TX-OK",2020-03-27,771.0,10.0,8057796.0,0.0956837328718672
1643,"Dallas-Fort Worth, TX-OK",2020-03-28,869.0,13.0,8057796.0,0.10784586753002931
1644,"Dallas-Fort Worth, TX-OK",2020-03-29,925.0,13.0,8057796.0,0.1147956587632648
1645,"Dallas-Fort Worth, TX-OK",2020-03-30,1094.0,17.0,8057796.0,0.13576913587785047
1646,"Dallas-Fort Worth, TX-OK",2020-03-31,1233.0,20.0,8057796.0,0.15301951054606
1647,"Dallas-Fort Worth, TX-OK",2020-04-01,1512.0,24.0,8057796.0,0.18764436329735823
1648,"Dallas-Fort Worth, TX-OK",2020-04-02,1713.0,31.0,8057796.0,0.2125891496880785
1649,"Dallas-Fort Worth, TX-OK",2020-04-03,1916.0,35.0,8057796.0,0.23778214290855715
1650,"Dallas-Fort Worth, TX-OK",2020-04-04,2077.0,40.0,8057796.0,0.2577627927041091
1651,"Dallas-Fort Worth, TX-OK",2020-04-05,2213.0,44.0,8057796.0,0.27464085712768105
1652,"Dallas-Fort Worth, TX-OK",2020-04-06,2388.0,47.0,8057796.0,0.29635895473154195
1653,"Dallas-Fort Worth, TX-OK",2020-04-07,2570.0,53.0,8057796.0,0.31894577623955733
1654,"Dallas-Fort Worth, TX-OK",2020-04-08,2846.0,56.0,8057796.0,0.35319831874621793
1655,"Dallas-Fort Worth, TX-OK",2020-04-09,3087.0,62.0,8057796.0,0.38310724173210636
1656,"Dallas-Fort Worth, TX-OK",2020-04-10,3306.0,66.0,8057796.0,0.4102858895906523
1657,"Dallas-Fort Worth, TX-OK",2020-04-11,3503.0,71.0,8057796.0,0.43473426232185575
1658,"Dallas-Fort Worth, TX-OK",2020-04-12,3709.0,82.0,8057796.0,0.460299565786972
1659,"Dallas-Fort Worth, TX-OK",2020-04-13,3909.0,89.0,8057796.0,0.48512024876281307
1660,"Dallas-Fort Worth, TX-OK",2020-04-14,4088.0,105.0,8057796.0,0.5073347600261907
1661,"Dallas-Fort Worth, TX-OK",2020-04-15,4287.0,109.0,8057796.0,0.5320313395871527
1662,"Dallas-Fort Worth, TX-OK",2020-04-16,4437.0,122.0,8057796.0,0.5506468518190334
1663,"Dallas-Fort Worth, TX-OK",2020-04-17,4819.0,131.0,8057796.0,0.5980543563028897
1664,"Dallas-Fort Worth, TX-OK",2020-04-18,5026.0,141.0,8057796.0,0.6237437631828853
1665,"Dallas-Fort Worth, TX-OK",2020-04-19,5155.0,142.0,8057796.0,0.6397531037023027
1666,"Dallas-Fort Worth, TX-OK",2020-04-20,5282.0,144.0,8057796.0,0.6555142373919617
1667,"Dallas-Fort Worth, TX-OK",2020-04-21,5533.0,154.0,8057796.0,0.6866641945266423
1668,"Dallas-Fort Worth, TX-OK",2020-04-22,5791.0,158.0,8057796.0,0.7186828755654772
1669,"Dallas-Fort Worth, TX-OK",2020-04-23,6056.0,166.0,8057796.0,0.7515702805084666
1670,"Dallas-Fort Worth, TX-OK",2020-04-24,6321.0,176.0,8057796.0,0.7844576854514559
1671,"Dallas-Fort Worth, TX-OK",2020-04-25,6611.0,186.0,8057796.0,0.8204476757664254
1672,"Dallas-Fort Worth, TX-OK",2020-04-26,6851.0,190.0,8057796.0,0.8502324953374347
1673,"Davenport-Moline, IA-IL",2020-03-19,1.0,0.0,468265.0,0.002135542908395887
1674,"Davenport-Moline, IA-IL",2020-03-20,1.0,0.0,468265.0,0.002135542908395887
1675,"Davenport-Moline, IA-IL",2020-03-21,2.0,0.0,468265.0,0.004271085816791774
1676,"Davenport-Moline, IA-IL",2020-03-22,4.0,0.0,468265.0,0.008542171633583548
1677,"Davenport-Moline, IA-IL",2020-03-23,5.0,0.0,468265.0,0.010677714541979435
1678,"Davenport-Moline, IA-IL",2020-03-24,7.0,0.0,468265.0,0.014948800358771209
1679,"Davenport-Moline, IA-IL",2020-03-25,12.0,0.0,468265.0,0.025626514900750644
1680,"Davenport-Moline, IA-IL",2020-03-26,17.0,0.0,468265.0,0.036304229442730075
1681,"Davenport-Moline, IA-IL",2020-03-27,21.0,0.0,468265.0,0.04484640107631362
1682,"Davenport-Moline, IA-IL",2020-03-28,27.0,0.0,468265.0,0.057659658526688945
1683,"Davenport-Moline, IA-IL",2020-03-29,28.0,0.0,468265.0,0.059795201435084835
1684,"Davenport-Moline, IA-IL",2020-03-30,41.0,0.0,468265.0,0.08755725924423137
1685,"Davenport-Moline, IA-IL",2020-03-31,52.0,1.0,468265.0,0.11104823123658612
1686,"Davenport-Moline, IA-IL",2020-04-01,65.0,1.0,468265.0,0.13881028904573264
1687,"Davenport-Moline, IA-IL",2020-04-02,79.0,1.0,468265.0,0.16870788976327505
1688,"Davenport-Moline, IA-IL",2020-04-03,100.0,1.0,468265.0,0.21355429083958868
1689,"Davenport-Moline, IA-IL",2020-04-04,117.0,1.0,468265.0,0.24985852028231878
1690,"Davenport-Moline, IA-IL",2020-04-05,140.0,2.0,468265.0,0.29897600717542416
1691,"Davenport-Moline, IA-IL",2020-04-06,169.0,2.0,468265.0,0.36090675151890494
1692,"Davenport-Moline, IA-IL",2020-04-07,203.0,3.0,468265.0,0.433515210404365
1693,"Davenport-Moline, IA-IL",2020-04-08,242.0,3.0,468265.0,0.5168013838318046
1694,"Davenport-Moline, IA-IL",2020-04-09,272.0,5.0,468265.0,0.5808676710836812
1695,"Davenport-Moline, IA-IL",2020-04-10,306.0,5.0,468265.0,0.6534761299691414
1696,"Davenport-Moline, IA-IL",2020-04-11,338.0,5.0,468265.0,0.7218135030378099
1697,"Davenport-Moline, IA-IL",2020-04-12,355.0,5.0,468265.0,0.7581177324805398
1698,"Davenport-Moline, IA-IL",2020-04-13,383.0,6.0,468265.0,0.8179129339156247
1699,"Davenport-Moline, IA-IL",2020-04-14,421.0,6.0,468265.0,0.8990635644346684
1700,"Davenport-Moline, IA-IL",2020-04-15,466.0,8.0,468265.0,0.9951629953124832
1701,"Davenport-Moline, IA-IL",2020-04-16,516.0,8.0,468265.0,1.1019401407322778
1702,"Davenport-Moline, IA-IL",2020-04-17,556.0,9.0,468265.0,1.1873618570681133
1703,"Davenport-Moline, IA-IL",2020-04-18,597.0,10.0,468265.0,1.2749191163123446
